KW;Artikelnr.;Prüfziffer;Artikelbezeichnung;Abgabemenge;Palette;SA-GP;SA-VK;Spanne;N-GP;VK1;Spanne;VK2;Spanne;VK3;Spanne;KZ L/S;Einmalkauf;MHD;Sondertext;Druckkz;Endverbr. von;Endverbr. Bis;Lieferd. Von;Sortiment;
28;7041875008;;Knorr Fix Airfryer Cheesy Blumenkohl 33g;30 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7041875008;;Knorr Fix Nudel-Schinken Gratin 32g;29 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7041875008;;Knorr Fix Nudel Broccoli 46g;21 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7041875008;;Knorr Fix Kartoffel Gratin 37g;20 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7050314002;6;Knorr Fix Airfryer 4f.99ST DP;99 ST;28;0,347;0,44;16;0,406;1,29;71;1,19;69;1,19;69;L;EK;160;Fokusknüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7050314002;;Knorr Fix Airfryer Mediter.Hackbäll.38g;28 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7050314002;;Knorr Fix Airfryer Chicken Nuggets 60g;18 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7050314002;;Knorr Fix Airfryer Kartoffelecken 38g;23 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7050314002;;Knorr Fix Airfryer Cheesy Blumenkohl 33g;30 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;3576332005;2;Nescafe Gold 200g;6 GL;76;6,402;6,99;2;7,844;12,99;47;11,99;43;11,99;43;L;;200;;2;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;214487000;0;Nescafe Gold entkoffeiniert 200g;6 GL;64;6,402;6,99;2;7,844;12,99;47;11,99;43;11,99;43;L;EK;200;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;1323428007;4;Nescafe Sensazione Crema 200g;6 GL;72;6,402;6,99;2;7,844;12,99;47;11,99;43;11,99;43;L;;200;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;2696000001;4;Nescafe Gold Crema 200g;6 GL;64;6,402;6,99;2;7,844;12,99;47;11,99;43;11,99;43;L;EK;200;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;3576280005;0;Nescafe Gold Crema 200g;6 GL;76;6,402;6,99;2;7,844;12,99;47;11,99;43;11,99;43;L;EK;200;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;3576331002;2;Nescafe Gold Mild 200g;6 GL;76;6,402;6,99;2;7,844;12,99;47;11,99;43;11,99;43;L;;200;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4163943000;8;Nescafe Gold Weihnachten 200g+Tasse;4 GL;40;6,402;6,99;2;7,844;12,99;47;11,99;43;11,99;43;L;EK;200;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4551393004;2;Nescafe Gold Grown Respectful.200g+Tasse;4 GL;40;6,402;6,99;2;7,844;12,99;47;11,99;43;11,99;43;L;EK;200;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5037203004;8;Nescafe Gold 200+20g;6 GL;76;6,402;6,99;2;7,844;12,99;47;11,99;43;11,99;43;L;;200;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6545677000;0;Nescafe Gold entkoffeiniert 190g;6 GL;76;6,402;6,99;2;7,844;12,99;47;11,99;43;11,99;43;L;;200;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;3577327006;4;Nescafe Gold 3f.56x200g 1/4CH;56 ST;4;6,402;6,99;2;7,844;12,99;47;11,99;43;11,99;43;L;EK;200;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;3577327006;;Nescafe Gold Mild 200g;16 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;3577327006;;Nescafe Gold 200g;30 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;3577327006;;Nescafe Gold Crema 200g;10 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;3309014002;2;Celebrations 186g;16 SH;40;2,271;2,99;19;2,304;4,79;49;4,49;46;4,49;46;L;;78;Knüller;2;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;3322084004;4;Celebrations FD2418 128x186g 1/4CH;128 ST;4;2,208;2,99;21;2,304;4,79;51;4,49;47;4,49;47;L;EK;78;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4575907003;8;Kit Kat Mini 217g;18 BT;32;1,969;2,29;8;2,243;4,99;58;4,79;56;4,79;56;L;;80;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4575868009;2;Smarties Mini 187g;16 BT;32;1,969;2,29;8;2,243;4,99;58;4,79;56;4,79;56;L;;80;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4669378005;2;Lion Mini 234g;16 BT;32;1,969;2,29;8;2,243;4,99;58;4,79;56;4,79;56;L;;80;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4721722005;4;Smarties Mini 13+1ST 201g;16 BT;32;1,969;2,29;8;2,243;4,99;58;4,79;56;4,79;56;L;;80;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6468547004;0;Lion White Mini Bag 237,6g;16 BT;40;1,969;2,29;8;2,243;4,99;58;4,79;56;4,79;56;L;;80;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6951954005;0;Kitkat Mini 167g;24 BT;32;1,674;2,29;22;1,96;3,99;55;3,79;53;3,79;53;L;;80;;2;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6913419005;0;Nestle Nuts Minis 10x18,5g;20 BT;32;1,674;2,29;22;1,96;3,99;55;3,79;53;3,79;53;L;;80;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6951930009;8;Lion Mini 180g;16 BT;32;1,674;2,29;22;1,96;3,99;55;3,79;53;3,79;53;L;;80;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6951953002;0;Smarties Mini 144g;16 BT;32;1,674;2,29;22;1,96;3,99;55;3,79;53;3,79;53;L;;80;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6951958007;0;Nestle Mini 4f.116ST 1/4CH;116 ST;4;1,674;2,29;22;1,96;3,99;55;3,79;53;3,79;53;L;EK;80;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6951958007;;Nestle Nuts Minis 10x18,5g;20 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6951958007;;Smarties Mini 144g;32 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6951958007;;Kitkat Mini 167g;48 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6951958007;;Lion Mini 180g;16 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;121393005;8;Leibniz Choco VM Vollkorn 125g;12 PK;126;1,349;1,79;19;1,646;3,19;55;2,99;52;2,99;52;L;;112;;2;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;121394008;8;Leibniz Choco Vollmilch 125g;12 SH;126;1,349;1,79;19;1,646;3,19;55;2,99;52;2,99;52;L;;112;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;121396004;8;Leibniz Choco Edelherb 125g;12 SH;126;1,349;1,79;19;1,646;3,19;55;2,99;52;2,99;52;L;;112;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;2700374007;2;Leibniz Choco Black'n White 125g;12 SH;126;1,349;1,79;19;1,646;3,19;55;2,99;52;2,99;52;L;;112;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6880936006;4;Leibniz Choco&Milchcreme 125g;12 SH;126;1,349;1,79;19;1,646;3,19;55;2,99;52;2,99;52;L;;74;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6880964001;2;Leibniz Choco 4f.192x125g 1/4CH;192 ST;4;1,349;1,79;19;2,054;3,99;64;3,79;62;3,79;62;L;EK;74;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6880964001;;Leibniz Choco VM Vollkorn 125g;12 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6880964001;;Leibniz Choco&Milchcreme 125g;48 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6880964001;;Leibniz Choco Vollmilch 125g;72 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6880964001;;Leibniz Choco Edelherb 125g;60 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;1522654009;8;Lavazza Crema e Gusto gemahlen 250g;20 PA;60;3,695;4,44;11;4,143;6,29;37;5,99;34;5,99;34;L;;240;;2;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;180488001;4;Lavazza Crema e Gusto gem.250g;20 PA;120;2,4154;4,44;42;;6,29;59;5,99;57;5,99;57;S;;240;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;1432756002;8;Lavazza Qualita Rossa gemahlen 250g;20 PA;60;4,066;4,44;2;5,226;7,29;40;6,99;38;6,99;38;L;;240;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;121817006;0;Lavazza Caffe Espresso100%Arabi.gem.250g;20 KT;60;4,066;4,44;2;5,226;7,29;40;6,99;38;6,99;38;L;;240;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4867980004;4;Lavazza Espresso 3f.120x250g DP;1 DP;4;473,08;532,8;5;583,8;834,8;39;798,8;37;798,8;37;L;EK;240;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4867980004;;Lavazza Caffe Espresso100%Arabi.gem.250g;40 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4867980004;;Lavazza Qualita Rossa gemahlen 250g;40 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4867980004;;Lavazza Crema e Gusto gemahlen 250g;40 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;990438005;2;Softlan Weichspül.Weich&Mild 1l;12 FL;36;;1,29;-1;1,091;1,69;23;1,59;18;1,49;13;L;EK;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;1524105008;4;Softlan Weichspül.Zitronen&Orangenbl.1l;12 FL;36;;1,29;-1;1,091;1,69;23;1,59;18;1,49;13;L;EK;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;2114778000;0;Softlan Weichspül.W&W Aloe Vera 750ml;12 FL;48;;1,29;-27;1,373;1,69;3;1,59;-3;1,49;-10;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;1076265005;8;Softlan Weichsp.Aroma.Anti Stress 750ml;12 FL;48;;1,29;-27;1,373;1,69;3;1,59;-3;1,49;-10;L;EK;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;1076266008;8;Softlan Weichspül.Aroma.Fr.Feel.750ml;12 FL;48;;1,29;-27;1,373;1,69;3;1,59;-3;1,49;-10;L;EK;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;1531252001;0;Softlan Weichspül.Aroma.In.Harmon.750ml;12 FL;48;;1,29;-27;1,373;1,69;3;1,59;-3;1,49;-10;L;EK;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;5846153006;6;Softlan WSP Frühlingsfrisch 45WL 1l;12 FL;36;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;5841207007;8;Softlan WSP Softness&Care 45WL 1l;12 FL;36;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;EK;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;5843517007;6;Softlan Par.Weichsp.Orange 650ml 31WL;12 FL;42;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;5843539007;8;Softlan Weichsp.Vanilla&Orchid 1l 45WL;12 FL;36;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;5846138007;4;Softlan Weichspüler Traumfrisch 45WL 1l;12 FL;36;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;EK;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;5894349004;8;Softlan WSP Windfrisch 45WL 1l;12 FL;36;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6223244007;2;Softlan WSP Passion Rose 31WL 0,65l;12 FL;42;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7048310007;2;Softlan WSP Vanille & Orchidee 45WL 1l;12 FL;36;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7048341001;0;Softlan WSP Weich & Mild 45WL 1l;12 FL;36;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;EK;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7060348002;2;Softlan WSP Frühlingsfrisch 45WL 1l;12 FL;36;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7066073009;2;Softlan Weichspüler Windfrisch 45WL 1l;12 FL;36;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;;;;2;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7072555001;6;Softlan Weichspüler Traumfrisch 45WL 1l;12 FL;36;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;EK;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7090643005;2;Softlan WSP Outdoor Fresh 5f.144x1l DP;144 ST;4;1,025;1,29;5;1,152;2,19;44;1,99;39;1,99;39;L;EK;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7090643005;;Softlan Weichspüler Traumfrisch 45WL 1l;24 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7090643005;;Softlan Weichspüler Windfrisch 45WL 1l;36 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7090643005;;Softlan WSP Frühlingsfrisch 45WL 1l;24 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7090643005;;Softlan WSP Weich & Mild 45WL 1l;24 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7090643005;;Softlan WSP Vanille & Orchidee 45WL 1l;36 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;4324195002;8;Colg.Sensation White Aktivkohle ZC 75ml;12 TB;185;1,135;1,69;20;1,178;2,39;43;2,19;38;2,19;38;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;1229375003;0;Colg.Max Fresh White Zahncreme 75ml;12 TB;0;1,135;1,69;20;1,178;2,39;43;2,19;38;2,19;38;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;2454260009;6;Colg.Max White Zahncreme 75ml+33%;12 TB;152;1,135;1,69;20;1,178;2,39;43;2,19;38;2,19;38;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;4324205008;6;Colg.Max Fresh Cooling Crystals ZC 75ml;12 TB;190;1,135;1,69;20;1,178;2,39;43;2,19;38;2,19;38;L;;;;2;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;4324214002;2;Colg.Sensation White Zahncreme 75ml;12 TB;185;1,135;1,69;20;1,178;2,39;43;2,19;38;2,19;38;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;4350471002;4;Colg.Max White Diamonds Zahncreme 75ml;12 TB;185;1,135;1,69;20;1,178;2,39;43;2,19;38;2,19;38;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;4384611001;8;Colgate Zahncreme 3f.96x75ml DP;96 ST;4;1,135;1,69;20;1,178;2,39;43;2,19;38;2,19;38;L;EK;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;4384611001;;Colg.Sensation White Zahncreme 75ml;36 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;4384611001;;Colg.Max Fresh Cooling Crystals ZC 75ml;32 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;4384611001;;Colg.Max White Diamonds Zahncreme 75ml;28 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;5817051003;8;Dove M+C Duschgel Clean Comfort 250ml;6 FL;368;1,39;2,29;28;1,441;2,79;41;2,59;36;2,49;34;L;;;;2;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;5835512001;4;Dove Men+Care Duschgel Extra Fresh 250ml;6 FL;368;1,39;2,29;28;1,441;2,79;41;2,59;36;2,49;34;L;EK;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6178571007;6;Dove Pflegedusche Samt Weich 250ml;6 FL;192;1,39;2,29;28;1,441;2,79;41;2,59;36;2,49;34;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6271344005;8;Dove Pflegedusche Cremig Sanft 250ml;6 FL;192;1,39;2,29;28;1,441;2,79;41;2,59;36;2,49;34;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6531525001;8;Dove Men+Care Duschgel Sandelw.Van.250ml;6 FL;184;1,39;2,29;28;1,441;2,79;41;2,59;36;2,49;34;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6567818009;0;Dove Pflegedusche Blüten-Sanft 250ml;6 FL;192;1,39;2,29;28;1,441;2,79;41;2,59;36;2,49;34;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6957073003;2;Dove Men+Care Active Comfort DG 250ml;6 FL;184;1,39;2,29;28;1,441;2,79;41;2,59;36;2,49;34;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;582090000;8;Dove Duschgel Hautstraffend 250ml;6 FL;0;;2,25;37;1,188;2,49;43;2,29;38;2,25;37;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6870644003;6;Dove Duschgel 7f.96x250ml 1/4CH;96 ST;4;1,39;2,29;28;1,441;2,79;41;2,59;36;2,49;34;L;EK;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6870644003;;Dove Pflegedusche 52Wochen Glow Up 250ml;10 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6870644003;;Dove Pflegedusche Blüten-Sanft 250ml;10 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6870644003;;Dove Men+Care Duschgel Sandelw.Van.250ml;14 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6870644003;;Dove Pflegedusche Samt Weich 250ml;14 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6870644003;;Dove Pflegedusche Cremig Sanft 250ml;14 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6870644003;;Dove M+C Duschgel Clean Comfort 250ml;20 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6870644003;;Dove Men+Care Duschgel Extra Fresh 250ml;14 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;2813385002;0;Rexona Deo Spray Show.Fresh Duo 150+75ml;1 PA;0;1,256;1,99;25;1,479;2,89;48;2,65;44;2,65;44;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;2813388001;0;Rexona Deo Spray Cotton Duo 150+75ml;1 PA;0;1,256;1,99;25;1,479;2,89;48;2,65;44;2,65;44;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;3974653009;4;Rexona Deo Spray Invisible Aqua AT 150ml;6 DS;256;1,256;1,99;25;1,479;2,89;48;2,65;44;2,65;44;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;3974814002;4;Rexona Deo Spray Active Morning AT 150ml;6 DS;320;1,256;1,99;25;1,479;2,89;48;2,65;44;2,65;44;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;3977088000;4;Rexona Men Deospray Cobalt Dry 150ml;6 DS;320;1,256;1,99;25;1,479;2,89;48;2,65;44;2,65;44;L;;;;2;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;3977096001;0;Rexona Men Deospray Sport Defence 150ml;6 DS;320;1,256;1,99;25;1,479;2,89;48;2,65;44;2,65;44;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;4496085000;2;Rexona Deo Spray Flower Fresh 150ml;6 DS;320;1,256;1,99;25;1,479;2,89;48;2,65;44;2,65;44;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;5706638005;2;Rexona Deo Roll-On Men Cobalt Dry 50ml;6 FL;567;1,255;1,99;25;1,589;2,99;50;2,85;48;2,85;48;L;;;;2;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;5730697007;4;Rexona Deo Roll-On AT Shower Fresh 50ml;6 FL;567;1,255;1,99;25;1,589;2,99;50;2,85;48;2,85;48;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;2586700008;0;Rexona Deo-Spray Invisible 75ml;6 DS;420;;1,95;37;1,035;2,19;44;1,95;37;1,95;37;L;EK;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;2586704000;0;Rexona Deo-Spray Tropical 75ml;6 DS;420;;1,95;37;1,035;2,19;44;1,95;37;1,95;37;L;EK;;;1;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7011257005;4;Rexona Deospray/Roll-On 7f.144ST 1/4CH;1 DP;4;180,816;286,56;25;218,256;420,96;49;391,2;45;391,2;45;L;EK;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7011257005;;Rexona Men Deospray Sport Defence 150ml;21 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7011257005;;Rexona Men Deospray Cobalt Dry 150ml;24 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7011257005;;Rexona Deo Spray Invisible Aqua AT 150ml;24 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7011257005;;Rexona Deo Spray Cotton Dry AT 150ml;27 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7011257005;;Rexona Deo Roll-On AT Shower Fresh 50ml;15 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7011257005;;Rexona Deo Roll-On Cotton Dry 50ml;18 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;7011257005;;Rexona Deo Roll-On Men Cobalt Dry 50ml;15 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;6101953005;0;G&G Toilettenpapier 4lg.10x200BL;7 ST;18;2,857;3,99;15;3,056;4,95;31;4,95;31;4,95;31;L;;;;2;05.07.2026;11.07.2026;29.06.2026;Drogerie;
28;5748636003;0;Vitak.Duck Bonas XXL 200g;8 BT;64;2,836;3,49;13;3,496;6,29;52;5,99;49;5,95;49;L;;180;Knüller, weitere Infos Seite 2;0;05.07.2026;11.07.2026;29.06.2026;Tiernahrung+Pflanzen;
28;5467990008;0;Vitak.Hühnchenfilet XXL 250g;6 BT;64;2,836;3,49;13;3,496;6,29;52;5,99;49;5,95;49;L;;180;Knüller, weitere Infos Seite 2;0;05.07.2026;11.07.2026;29.06.2026;Tiernahrung+Pflanzen;
28;5475121001;4;Vitak.Bonas XXL 200g;8 BT;64;2,836;3,49;13;3,496;6,29;52;5,99;49;5,95;49;L;;180;Knüller, weitere Infos Seite 2;2;05.07.2026;11.07.2026;29.06.2026;Tiernahrung+Pflanzen;
28;5475126006;4;Vitak.XXL Entenbrustfiletstreifen 250g;6 BT;64;2,836;3,49;13;3,496;6,29;52;5,99;49;5,95;49;L;;180;Knüller, weitere Infos Seite 2;2;05.07.2026;11.07.2026;29.06.2026;Tiernahrung+Pflanzen;
28;5748684002;0;Vitak.Rabbit Kaninchenflstreifen XXL250g;6 BT;64;2,836;3,49;13;3,496;6,29;52;5,99;49;5,95;49;L;;180;Knüller, weitere Infos Seite 2;0;05.07.2026;11.07.2026;29.06.2026;Tiernahrung+Pflanzen;
28;6586836008;0;Vitak.Pure Duck Bonas Sticks XXL 200g;8 ST;68;2,836;3,49;13;3,496;6,29;52;5,99;49;5,95;49;L;;180;Knüller, weitere Infos Seite 2;0;05.07.2026;11.07.2026;29.06.2026;Tiernahrung+Pflanzen;
28;6586846005;6;Vitak.Pure Chicken Strips XXL 250g;6 ST;68;2,836;3,49;13;3,496;6,29;52;5,99;49;5,95;49;L;EK;180;Knüller, weitere Infos Seite 2;1;05.07.2026;11.07.2026;29.06.2026;Tiernahrung+Pflanzen;
28;6589727004;6;Vitak.Fleischsnacks XXL 6f.84ST 1/4CH;1 DP;4;238,224;293,16;13;293,664;528,36;52;503,16;49;499,8;49;L;EK;180;Knüller, weitere Infos Seite 2;0;05.07.2026;11.07.2026;29.06.2026;Tiernahrung+Pflanzen;
28;6589727004;;Vitak.Pure Chicken Strips XXL 250g;12 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Tiernahrung+Pflanzen;
28;6589727004;;Vitak.Pure Duck Bonas Sticks XXL 200g;16 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Tiernahrung+Pflanzen;
28;6589727004;;Vitak.Duck Bonas XXL 200g;16 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Tiernahrung+Pflanzen;
