KW;Artikelnr.;Prüfziffer;Artikelbezeichnung;Abgabemenge;Palette;SA-GP;SA-VK;Spanne;N-GP;VK1;Spanne;VK2;Spanne;VK3;Spanne;KZ L/S;Einmalkauf;MHD;Sondertext;Druckkz;Endverbr. von;Endverbr. Bis;Lieferd. Von;Sortiment;
27;3832061003;3;Mel.Barista Classic Crema Forte 1kg;4 BT;45;12,773;13,99;2;15,293;19,99;32;18,99;28;18,99;28;L;EK;242;Knüller, weitere Info Seite 2;1;28.06.2026;04.07.2026;22.06.2026;Grundnahrung;
27;3836373005;7;Melitta Barista 3f.42x1kg DP;42 ST;4;12,773;13,99;2;15,293;19,99;32;18,99;28;18,99;28;L;EK;242;Knüller, weitere Info Seite 2;0;28.06.2026;04.07.2026;22.06.2026;Grundnahrung;
27;3836373005;;Melitta Barista Classic Crema 1kg;26 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Grundnahrung;
27;3836373005;;Mel.Barista Classic Crema Forte 1kg;10 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Grundnahrung;
27;3836373005;;Mel.Barista Classic Espresso 1kg;6 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Grundnahrung;
27;3357383004;7;Heineken 20x0,4l MW;1 KI;40;12,768;15,99;5;12,78;21,99;31;20,99;28;20,99;28;L;;120;Knüller, weitere Info- siehe Seite 2;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;737519004;3;Heineken Bier 28x0,25l MW;1 KI;48;12,521;15,99;7;12,6;21,49;31;20,49;27;20,49;27;L;;120;Knüller, weitere Info- siehe Seite 2;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6920625006;7;Heineken 0,0% 28x0,25l MW;1 KI;48;12,521;15,99;7;12,6;21,49;31;20,49;27;20,49;27;L;;120;Knüller, weitere Info- siehe Seite 2;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;678548004;1;Beck's Gold 20x0,5l MW;1 KI;40;9,874;11,99;2;10,96;20,99;44;19,79;41;19,79;41;L;;92;Fokusknüller, weitere Info- siehe Seite 2;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;166575008;5;Becks Pilsener 20x0,5l MW;1 KI;40;9,874;11,99;2;10,96;20,99;44;19,79;41;19,79;41;L;;92;Fokusknüller, weitere Info- siehe Seite 2;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;134529008;5;Becks Pils 24x0,33l MW;1 KI;40;9,874;11,99;2;10,56;20,99;44;19,79;41;19,79;41;L;;92;Fokusknüller, weitere Info- siehe Seite 2;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;173723003;3;Becks Blue alk.fr.24x0,33l MW;1 KI;40;9,874;11,99;2;10,56;20,99;44;19,79;41;19,79;41;L;EK;92;Fokusknüller, weitere Info- siehe Seite 2;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;166571006;5;Beck's Alkoholfrei 20x0,5l MW;1 KI;40;9,874;11,99;2;10,96;20,99;44;19,79;41;19,79;41;L;;92;Fokusknüller, weitere Info- siehe Seite 2;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;1408875009;9;Gerol.Sprudel 6x1l MW;1 KI;64;3,133;4,77;22;3,36;6,99;47;6,79;45;6,49;43;L;;80;Knüller;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;1408879001;9;Gerol.Medium 6x1l MW;1 KI;64;3,133;4,77;22;3,36;6,99;47;6,79;45;6,49;43;L;;80;Knüller;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;1408880001;5;Gerol.Naturell 6x1l MW;1 KI;64;3,133;4,77;22;3,36;6,99;47;6,79;45;6,49;43;L;;80;Knüller;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;3065372008;3;Gerol.Heilwasser 6x1l MW;1 KI;64;3,133;4,77;22;3,36;6,99;47;6,79;45;6,49;43;L;;360;Knüller;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;4680395007;1;Gerol.Feinperlig 6x1l MW;1 KI;64;3,133;4,77;22;3,36;6,99;47;6,79;45;6,49;43;L;;80;Knüller;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;4671662000;9;Pepsi Cola 6x0,5l DPG;1 PA;1296;2,718;3,99;19;3,294;7,74;58;7,14;55;7,14;55;L;;80;;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;4662664002;9;Pepsi Cola Zero 6x0,5l DPG;1 PA;1296;2,718;3,99;19;3,294;7,74;58;7,14;55;7,14;55;L;;80;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;4662673006;5;Schw.Schw.6x0,5l DPG;1 PA;1296;2,718;3,99;19;3,294;7,74;58;7,14;55;7,14;55;L;;80;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;4784238006;5;Schw.Schw.Zero 6x0,5l DPG;1 PA;1296;2,718;3,99;19;3,294;7,74;58;7,14;55;7,14;55;L;;80;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6054286007;1;Paul.Spezi 12x0,33l DPG;1 KT;198;5,628;7,49;11;6,12;11,88;44;11,4;41;11,4;41;L;EK;120;w. Info - siehe S. 2, Sonderp.-k. Nachkauf möglich;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;2534400000;1;Capri Sun Monster Alarm 10x0,2l;4 SH;81;2,426;3,49;17;2,576;4,49;36;4,29;33;4,29;33;L;;140;Fokusknüller, weitere Info- siehe Seite 2;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;135878000;9;Capri Sun Kirsch 10x0,2l;4 SH;81;2,426;3,49;17;2,576;4,49;36;4,29;33;4,29;33;L;;140;Fokusknüller, weitere Info- siehe Seite 2;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;135880003;5;Capri Sun Safari 10x0,2l;4 SH;81;2,426;3,49;17;2,576;4,49;36;4,29;33;4,29;33;L;EK;140;Fokusknüller, weitere Info- siehe Seite 2;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;2270134005;3;Capri Sun Elfentrank 10x0,2l;4 SH;81;2,426;3,49;17;2,576;4,49;36;4,29;33;4,29;33;L;;140;Fokusknüller, weitere Info- siehe Seite 2;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6125017004;9;Capri Sun Multivitamin Zero 10x0,2l;4 BX;81;2,426;3,49;17;2,576;4,49;36;4,29;33;4,29;33;L;;120;Fokusknüller, weitere Info- siehe Seite 2;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6148385007;7;Capri Sun Multivitamin 10x0,2l;4 BX;81;2,426;3,49;17;2,576;4,49;36;4,29;33;4,29;33;L;;140;Fokusknüller, weitere Info- siehe Seite 2;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6171849006;1;Capri Sun Orange 10x0,2l;4 BX;81;2,426;3,49;17;2,576;4,49;36;4,29;33;4,29;33;L;;140;Fokusknüller, weitere Info- siehe Seite 2;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6499909002;9;Capri Sun Mystic Dragon 10x0,2l;4 BX;81;2,426;3,49;17;2,576;4,49;36;4,29;33;4,29;33;L;EK;120;Fokusknüller, weitere Info- siehe Seite 2;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6525073000;5;Capri Sun Cola 10x0,2l;4 BX;81;2,426;3,49;17;2,576;4,49;36;4,29;33;4,29;33;L;;120;Fokusknüller, weitere Info- siehe Seite 2;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6525089005;1;Capri Sun Monster Alarm Zero 10x0,2l;4 BX;81;2,426;3,49;17;2,576;4,49;36;4,29;33;4,29;33;L;EK;120;Fokusknüller, weitere Info- siehe Seite 2;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6363498009;1;Tef.Pfanne SoLight 24cm;6 ST;30;;16,99;10;12,849;17,99;15;17,99;15;17,99;15;L;EK;;;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;6363499002;1;Tef.Pfanne SoLight 28cm;6 ST;20;;19,99;10;15,118;19,99;10;19,99;10;19,99;10;L;EK;;;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;6961992004;5;G&G Holzkohlebriketts 90x3kg DP;90 ST;2;2,311;2,99;8;2,698;3,49;21;3,49;21;3,49;21;L;;;Fokusknüller;0;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;4479015006;1;G&G Grillbriketts 84x3kg 1/2CH;84 ST;2;2,311;2,99;8;2,698;3,49;21;3,49;21;3,49;21;L;;;;1;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;4356468004;9;G&G Grillbriketts 3kg;1 ST;180;2,311;2,99;8;2,698;3,49;21;3,49;21;3,49;21;L;;;;1;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;6996417004;1;Masterfire Holzkohle FSC 3kg;1 SK;110;2,311;2,99;8;2,698;3,49;21;3,49;21;3,49;21;L;;;Fokusknüller;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;6021995004;3;G&G Holzwolle 1kg;3 ST;90;3,319;4,99;21;3,499;6,99;43;6,99;43;6,99;43;L;;;;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;6840077008;1;Pokem.Kd.T-Shirt Gr.110/116-134/140;10 BN;528;;4,99;38;2,579;5,99;49;5,99;49;5,99;49;L;EK;;Bestellvorschlag: Aktiv 1x Neukauf 2x;2;28.06.2026;04.07.2026;22.06.2026;Textil;
27;6636922002;9;Pokem.Kn/Md.Socken Gr.23/26-35/38 3PA;14 ST;64;;2,99;34;1,659;2,99;34;2,99;34;2,99;34;L;EK;;Bestellvorschlag: Aktiv 1x Neukauf 2x;2;28.06.2026;04.07.2026;22.06.2026;Textil;
27;7070915003;7;Aufbewahrungsbox Minions Bob gelb 6l;6 ST;16;;9,99;12;7,387;9,99;12;9,99;12;9,99;12;L;EK;;Bestellvorschlag: Aktiv 1x Neukauf 1x;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;7070916006;7;Aufbewahrungsbox Minions Stuart gelb 8l;6 ST;14;;11,99;15;8,564;12,99;22;12,99;22;12,99;22;L;EK;;Bestellvorschlag: Aktiv 1x Neukauf 1x;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;7070917009;7;Aufbewahrungsbox Minions Kevin gelb 10l;6 ST;12;;13,99;12;10,345;14,99;18;14,99;18;14,99;18;L;EK;;Bestellvorschlag: Aktiv 1x Neukauf 1x;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;7113868004;1;UHU Stic Klebestift BTS 24x3x21g DP;24 ST;48;;2,79;10;2,1;2,99;16;2,99;16;2,99;16;L;EK;;Bestellvorschlag: Aktiv 1x Neukauf 1x;0;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;7041347008;7;UHU Stic Klebestift Back to School 3x21g;10 PA;144;;2,79;10;2,1;2,99;16;2,99;16;2,99;16;L;EK;;;1;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;3966318008;5;Pritt BTS Klebestift 2x11g+1x10g Farb.;12 PA;84;;2,79;32;1,59;2,99;37;2,99;37;2,99;37;L;EK;;Bestellvorschlag: Aktiv 1x Neukauf 1x;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;7104576004;1;Dira.K-Pop Demon Hunters Multipack;10 ST;432;3,099;4,99;26;3,26;4,99;26;4,99;26;4,99;26;L;EK;;Bestellvorschlag: Aktiv 1x Neukauf 2x;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;3354182004;9;G&G Collegeblock liniert A4 80BL;5 PA;198;0,945;1,29;13;0,979;1,99;43;1,99;43;1,99;43;L;;;;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;3354293003;7;G&G Collegeblock kariert A4 80BL;5 PA;198;0,945;1,29;13;0,979;1,99;43;1,99;43;1,99;43;L;;;;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;3100568009;3;G&G Kugelschreiber 4ST;6 PA;252;0,549;1,29;49;0,599;1,99;67;1,99;67;1,99;67;L;;;;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;5968542001;3;G&G Korrekturroller 2ST;8 SH;640;0,499;1,29;54;0,549;1,99;70;1,99;70;1,99;70;L;;;;2;28.06.2026;04.07.2026;22.06.2026;Non Food;
27;6548632006;3;Capri S.3f.72x10x0,2l 1/4CH;72 ST;4;2,426;3,49;17;2,576;4,49;36;4,29;33;4,29;33;L;EK;120;Fokusknüller, weitere Info- siehe Seite 2;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6548632006;;Capri Sun Jungle Drink 10x0,2l;24 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6548632006;;Capri Sun Mystic Dragon 10x0,2l;24 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6548632006;;Capri Sun Elfentrank 10x0,2l;24 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6525090005;7;Capri Sun 2f.72x10x0,2l 1/4CH;72 ST;4;2,426;3,49;17;2,576;4,49;36;4,29;33;4,29;33;L;EK;120;Fokusknüller, weitere Info- siehe Seite 2;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6525090005;;Capri Sun Monster Alarm Zero 10x0,2l;36 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6525090005;;Capri Sun Cola 10x0,2l;36 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;1240054006;9;effect Energy Drink 0,33l DPG;24 DS;90;0,491;0,66;11;0,556;1,29;55;1,19;51;1,09;46;L;;120;Knüller;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;4769436009;3;Effect Black Acai Energy Drink 0,33l DPG;24 DS;90;0,491;0,66;11;0,556;1,29;55;1,19;51;1,09;46;L;;120;Knüller;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;5535949002;3;Effect Bubble Gum Energy Drink 0,33l DPG;24 DS;90;0,491;0,66;11;0,556;1,29;55;1,19;51;1,09;46;L;EK;120;Knüller;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;5650019008;3;Effect Coconut Blueberry Energy0,33l DPG;24 DS;90;0,491;0,66;11;0,556;1,29;55;1,19;51;1,09;46;L;EK;120;Knüller;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;5666866001;5;Effect Guava Massive 0,33l DPG;24 DS;0;0,6118;0,66;-10;;1,29;44;1,19;39;1,09;33;S;;120;Knüller;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6120445000;5;Effect Grape Mint Energy Drink 0,33l DPG;24 DS;90;0,491;0,66;11;0,556;1,29;55;1,19;51;1,09;46;L;;120;Knüller;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6342088009;3;Effect Strawberry Apricot 0,33l DPG;24 DS;90;0,491;0,66;11;0,556;1,29;55;1,19;51;1,09;46;L;;120;Knüller;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6476091007;5;effect Habibi Berry 0,33l DPG;24 DS;90;0,491;0,66;11;0,556;1,29;55;1,19;51;1,09;46;L;EK;120;Knüller;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6671313007;3;Effect Gazoz 0,33l DPG;24 DS;90;0,491;0,66;11;0,556;1,29;55;1,19;51;1,09;46;L;;120;Knüller;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;7117069007;7;Effect Passion Fruit 0,33l DPG;24 DS;90;0,491;0,66;11;0,556;1,29;55;1,19;51;1,09;46;L;;120;;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;7117029009;3;Effect Passion Fruit 240x0,33l DPG DP;240 ST;4;117,8;158,4;12;133,44;309,6;55;285,6;51;261,6;46;L;EK;100;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6580554001;1;Effect 2f.240x0,33l DPG DP;240 ST;4;0,491;0,66;11;0,556;1,29;55;1,19;51;1,09;46;L;EK;100;Knüller;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6580554001;;effect Habibi Berry 0,33l DPG;120 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6580554001;;effect Pink Grapefruit 0,33l DPG;120 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;2748131004;3;Effect Energy Dr.2f.288x0,33l 1/4CH DPG;288 ST;4;0,491;0,66;11;0,556;1,29;55;1,19;51;1,09;46;L;EK;100;Knüller;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;2748131004;;effect Energy Drink 0,33l DPG;216 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;2748131004;;effect Energy Drink Zero 0,33l DPG;72 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;5908507006;1;J.Beam White Whiskey 40% 0,7l;6 FL;125;8,199;9,99;2;10,173;16,99;43;15,99;39;15,99;39;L;;;Fokusknüller;2;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;5852067001;9;J.Beam Sunshine Bourbon Whiskey 40% 0,7l;6 FL;125;8,199;9,99;2;10,173;16,99;43;15,99;39;15,99;39;L;;;;1;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;5908509002;1;J.Beam White Whiskey 40% 48x0,7l DP;48 ST;4;8,199;9,99;2;10,173;16,99;43;15,99;39;15,99;39;L;EK;;;0;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;5311464002;7;J.Beam Peach Likör Whiskey 32,5% 0,7l;6 FL;125;8,199;9,99;2;10,173;16,99;43;15,99;39;15,99;39;L;EK;;Fokusknüller;1;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;5316366004;5;J.Beam Apple Likör Whiskey 32,5% 0,7l;6 FL;75;8,199;9,99;2;10,173;16,99;43;15,99;39;15,99;39;L;EK;;Fokusknüller;1;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;5320668006;1;J.Beam Honey Likör m.Whiskey 32,5% 0,7l;6 FL;75;8,199;9,99;2;10,173;16,99;43;15,99;39;15,99;39;L;;;Fokusknüller;2;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;5320692009;9;J.Beam Black Cherry 32,5% 0,7l;6 FL;75;8,199;9,99;2;10,173;16,99;43;15,99;39;15,99;39;L;;;Fokusknüller;0;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;7009495002;1;J.Beam Pineapple 32,5% 0,7l;6 FL;125;8,199;9,99;2;10,173;16,99;43;15,99;39;15,99;39;L;;;Fokusknüller;2;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;3200668007;5;Mumm Extra Dry Jahrgangssekt 0,75l;6 FL;63;3,213;3,99;4;3,948;6,99;45;6,49;41;6,49;41;L;;;Knüller;0;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;3200670000;1;Mumm Dry Jahrgangssekt 0,75l;6 FL;63;3,213;3,99;4;3,948;6,99;45;6,49;41;6,49;41;L;;;Knüller;2;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;3200683006;7;Mumm Rose Dry Jahrgangssekt 0,75l;6 FL;63;3,213;3,99;4;3,948;6,99;45;6,49;41;6,49;41;L;;;Knüller;2;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;3332687004;7;Mumm Dry Alkoholfrei 0,75l;6 FL;63;3,213;3,99;4;3,948;6,99;45;6,49;41;6,49;41;L;;60;Knüller;2;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;3504424008;9;Mumm 4f.114x0,75l DP;114 ST;4;3,213;3,99;4;3,948;6,99;45;6,49;41;6,49;41;L;EK;60;Knüller;0;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;3504424008;;Mumm Dry Alkoholfrei 0,75l;12 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;3504424008;;Mumm Rose Dry Jahrgangssekt 0,75l;30 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;3504424008;;Mumm Dry Jahrgangssekt 0,75l;36 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;3504424008;;Mumm Extra Dry Jahrgangssekt 0,75l;36 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Wein/Spirituosen;
27;1607364009;5;VELTINS Pilsener 0,5l DPG;24 DS;72;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;;120;Aktion Sparen;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;1196209008;1;Veltins V+ Energy 0,5l DPG;24 DS;72;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;;120;Aktion Sparen;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;1196211001;7;Veltins V+ Curuba 0,5l DPG;24 DS;72;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;;120;Aktion Sparen;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;3627917007;3;Veltins Radler 0,5l DPG;24 DS;72;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;EK;120;Aktion Sparen;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;5273648007;3;Veltins V+ Berry-x 0,5l DPG;24 DS;72;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;;120;Aktion Sparen;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;5273989005;3;Veltins V+ Lemon 0,5l DPG;24 DS;72;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;EK;120;Aktion Sparen;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;5724057000;5;Veltins V+ Apple 0,5l DPG;24 DS;72;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;EK;120;Aktion Sparen;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6188990001;7;Veltins V+ Tutti Frutti Energy 0,5l DPG;24 DS;72;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;EK;120;Aktion Sparen;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6604771009;5;Veltins V+ Wild Berry 0,5l DPG;24 DS;72;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;EK;120;Aktion Sparen;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6604821003;7;Veltins V+ Curuba 0,568l DPG;24 DS;63;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;EK;120;Aktion Sparen;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6986061008;5;Veltins V+ Energy 0,568l DPG;24 DS;63;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;EK;120;Aktion Sparen;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6173839005;1;Veltins V+ 5f.216x0,5l DPG DP;216 ST;4;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;EK;120;;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6173839005;;Veltins V+ Energy 0,5l DPG;48 ST;0;;;;;;;;;;;L;;;;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6173839005;;Veltins V+ Curuba 0,5l DPG;72 ST;0;;;;;;;;;;;L;;;;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6173839005;;Veltins V+ Berry-x 0,5l DPG;24 ST;0;;;;;;;;;;;L;;;;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6173839005;;Veltins V+ Lemon 0,5l DPG;24 ST;0;;;;;;;;;;;L;;;;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6173839005;;Veltins V+ Sprizz 0,5l DPG;48 ST;0;;;;;;;;;;;L;;;;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6965434005;1;Veltins V+ Mix 4f.240x0,5l DPG DP;240 ST;4;0,513;0,66;8;0,599;1,19;49;0,99;38;0,99;38;L;EK;120;Aktion Sparen;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6965434005;;Veltins V+ Energy 0,5l DPG;72 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6965434005;;Veltins V+ Curuba 0,5l DPG;72 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6965434005;;Veltins V+ Berry-x 0,5l DPG;48 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6965434005;;Veltins V+ Lemon 0,5l DPG;48 ST;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;1170468003;7;Warsteiner Premium 0,5l DPG;24 DS;72;0,516;0,66;7;0,593;1,19;48;0,99;38;0,99;38;L;;140;Aktion Sparen;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6170588001;1;Warsteiner Naturradler Zitrone 0,5l DPG;24 DS;72;0,516;0,66;7;0,593;1,19;48;0,99;38;0,99;38;L;EK;140;;1;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6185761006;1;Warst.Pils./Na.Radl.2f.10x24x0,5l DPG DP;10 KOA;4;0,516;0,66;7;0,593;1,19;48;0,99;38;0,99;38;L;EK;140;Aktion Sparen;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6185761006;;Warsteiner Premium 0,5l DPG;5 KOA;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6185761006;;Warsteiner Naturradler Zitrone 0,5l DPG;5 KOA;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6979760000;5;Warsteiner Pils/0,0%2f.10x24x0,5l DPG DP;10 KOA;4;0,516;0,66;7;0,593;1,19;48;0,99;38;0,99;38;L;EK;140;Aktion Sparen;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6979760000;;Warsteiner Premium 0,5l DPG;5 KOA;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;6979760000;;Warst.Alkoholfrei 0,0% 0,5l DPG;5 KOA;0;;;;;;;;;;;L;;;;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;4740760008;9;Warst.Alkoholfrei 0,0% 0,5l DPG;24 DS;72;0,516;0,66;7;0,593;1,19;48;0,99;38;0,99;38;L;EK;140;Aktion Sparen, Sonderp.-kein Nachkauf möglich;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;781280006;1;Paulaner Hefe-Weißbier Naturtr.0,5l DPG;24 DS;63;0,543;0,66;2;0,709;1,29;50;1,19;46;1,19;46;L;;120;Aktion Sparen;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;781274001;5;Paulaner Orig.Münchner Hell 0,5l DPG;24 DS;63;0,543;0,66;2;0,709;1,29;50;1,19;46;1,19;46;L;;120;Aktion Sparen;2;28.06.2026;04.07.2026;22.06.2026;Getränke;
27;774229003;1;Jever Pilsener 0,5l DPG;24 DS;72;0,539;0,66;3;0,635;1,09;41;0,99;35;0,99;35;L;;120;Aktion Sparen;0;28.06.2026;04.07.2026;22.06.2026;Getränke;
